--------- beginning of main
07-12 18:55:29.509  6885  6885 I zygote  : Late-enabling -Xcheck:jni
07-12 18:55:29.773  6885  6885 I zygote  : Rejecting re-init on previously-failed class java.lang.Class<androidx.core.view.ViewCompat$2>: java.lang.NoClassDefFoundError: Failed resolution of: Landroid/view/View$OnUnhandledKeyEventListener;
07-12 19:04:47.187  6885  7213 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_194930/20200312_194930!001.mp4
07-12 19:04:47.194  6885  7213 D VideoManager: videoCursor is null
07-12 19:04:47.217  6885  7213 V VideoManager: videoFromCursor
07-12 19:04:47.219  6885  7213 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_194930/20200312_194930!002.mp4
07-12 19:04:47.227  6885  7213 D VideoManager: videoCursor is null
07-12 19:04:47.250  6885  7213 V VideoManager: videoFromCursor
07-12 19:04:47.253  6885  7213 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_194930/20200312_194930!003.mp4
07-12 19:04:47.260  6885  7213 D VideoManager: videoCursor is null
07-12 19:04:47.311  6885  7213 V VideoManager: videoFromCursor
07-12 19:04:47.314  6885  7213 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:04:47.336  6885  7213 V FileManager: External storage is readable
07-12 19:04:47.337  6885  7213 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_194930
07-12 19:04:47.338  6885  7213 D NearbyFragment: Summarising 20200312_194930!000.mp4
07-12 19:04:47.338  6885  7213 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_194930/20200312_194930!000.mp4
07-12 19:04:47.349  6885  7213 V VideoManager: videoFromCursor
07-12 19:04:47.351  6885  7213 V ProcessingVideosEventHandler: onAdd
07-12 19:04:47.353  6885  7213 V RawFootageEventHandler: onRemove
07-12 19:04:48.363  6885  7213 V DownloadTestVideosTask: Starting DownloadTestVideosTask
07-12 19:04:48.365  6885  7213 V DashDownloadManager: Started downloading: 20200312_195230.mp4
07-12 19:04:54.602  6885  6885 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@2b286cb)
07-12 19:04:54.602  6885  6885 V NearbyFragment: Started downloading 20200312_194830!002.mp4 from Endpoint{id=Hqzs, name=Galaxy S8 [2802]}
07-12 19:04:54.604  6885  6885 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:04:54.606  6885  6885 W NearbyFragment: Sending 20200312_194930!001.mp4 to Galaxy S8 [2802]
07-12 19:04:54.614  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:04:54.626  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:04:54.749  6885  6885 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@b598966)
07-12 19:04:55.562  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:04:55.563  6885  6885 W NearbyFragment: Completed downloading 20200312_194830!002.mp4 from Endpoint{id=Hqzs, name=Galaxy S8 [2802]} in 00.959s
07-12 19:04:55.574  6885  6885 V FileManager: External storage is readable
07-12 19:04:55.574  6885  6885 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_194830
07-12 19:04:55.746  6885  6885 V NearbyFragment: Received a segment of 20200312_194830
07-12 19:05:01.865  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:05:01.948  6885  6885 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@7e0c4a7)
07-12 19:05:01.948  6885  6885 D NearbyFragment: Endpoint{id=Hqzs, name=Galaxy S8 [2802]} has finished downloading 20200312_194930!001.mp4
07-12 19:05:01.950  6885  6885 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:05:01.956  6885  6885 V FileManager: External storage is readable
07-12 19:05:01.957  6885  6885 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_194930
07-12 19:05:01.957  6885  6885 D NearbyFragment: Summarising 20200312_194930!002.mp4
07-12 19:05:01.958  6885  6885 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_194930/20200312_194930!002.mp4
07-12 19:05:01.965  6885  6885 V VideoManager: videoFromCursor
07-12 19:05:01.967  6885  6885 V ProcessingVideosEventHandler: onAdd
07-12 19:05:01.968  6885  6885 V RawFootageEventHandler: onRemove
07-12 19:05:02.048  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:05:06.755  6885  6885 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@ee4d5f2)
07-12 19:05:06.755  6885  6885 V NearbyFragment: Started downloading 20200312_194930!001.mp4 from Endpoint{id=Hqzs, name=Galaxy S8 [2802]}
07-12 19:05:06.756  6885  6885 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:05:06.759  6885  6885 W NearbyFragment: Sending 20200312_194930!003.mp4 to Galaxy S8 [2802]
07-12 19:05:06.763  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:05:06.795  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:05:07.000  6885  6885 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@31723f9)
07-12 19:05:07.098  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:05:07.099  6885  6885 W NearbyFragment: Completed downloading 20200312_194930!001.mp4 from Endpoint{id=Hqzs, name=Galaxy S8 [2802]} in 00.343s
07-12 19:05:07.109  6885  6885 V FileManager: External storage is readable
07-12 19:05:07.109  6885  6885 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_194930
07-12 19:05:07.148  6885  6885 V NearbyFragment: Received a segment of 20200312_194930
07-12 19:05:11.908  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:05:11.949  6885  6885 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@9665f3e)
07-12 19:05:11.950  6885  6885 D NearbyFragment: Endpoint{id=Hqzs, name=Galaxy S8 [2802]} has finished downloading 20200312_194930!003.mp4
07-12 19:05:11.951  6885  6885 I NearbyFragment: Transfer queue is empty
07-12 19:05:12.001  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:05:12.699  6885  7213 V VideoManager: Retrieving video from /storage/emulated/0/Movies/raw/20200312_195230.mp4
07-12 19:05:12.705  6885  7213 D VideoManager: videoCursor is null
07-12 19:05:12.739  6885  7213 V VideoManager: videoFromCursor
07-12 19:05:12.742  6885  7213 W DashDownloadManager: Successfully downloaded 20200312_195230.mp4 in 24.333s
07-12 19:05:12.742  6885  7213 V DownloadTestVideosTask: Entering callback for download completion of 20200312_195230.mp4
07-12 19:05:12.743  6885  7213 V RawFootageEventHandler: onAdd
07-12 19:05:12.748  6885  7213 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/raw/20200312_195230.mp4
07-12 19:05:12.761  6885  7254 W mobile-ffmpeg: [mov,mp4,m4a,3gp,3g2,mj2 @ 0x8f1e9400] Found duplicated MOOV Atom. Skipped it
07-12 19:05:12.881  6885  7213 V FileManager: External storage is readable
07-12 19:05:12.883  6885  7213 V FileManager: Created new directory: /storage/emulated/0/Movies/segment/20200312_195230
07-12 19:05:12.884  6885  7213 V FfmpegTools: Splitting /storage/emulated/0/Movies/raw/20200312_195230.mp4 with 16s long segments
07-12 19:05:12.886  6885  7213 I FfmpegTools: Running ffmpeg with:
07-12 19:05:12.886  6885  7213 I FfmpegTools:   -y -i /storage/emulated/0/Movies/raw/20200312_195230.mp4 -map 0 -c copy -f segment -reset_timestamps 1 -segment_time 16 /storage/emulated/0/Movies/segment/20200312_195230/20200312_195230!%03d.mp4
07-12 19:05:12.912  6885  7254 W mobile-ffmpeg: [mov,mp4,m4a,3gp,3g2,mj2 @ 0x8f140600] Found duplicated MOOV Atom. Skipped it
07-12 19:05:15.069  6885  7213 V FileManager: External storage is readable
07-12 19:05:15.070  6885  7213 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment/20200312_195230
07-12 19:05:15.070  6885  7213 V VideoManager: Retrieving videos from /storage/emulated/0/Movies/segment/20200312_195230
07-12 19:05:15.071  6885  7213 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_195230/20200312_195230!000.mp4
07-12 19:05:15.078  6885  7213 D VideoManager: videoCursor is null
07-12 19:05:15.118  6885  7213 V VideoManager: videoFromCursor
07-12 19:05:15.120  6885  7213 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_195230/20200312_195230!001.mp4
07-12 19:05:15.126  6885  7213 D VideoManager: videoCursor is null
07-12 19:05:15.150  6885  7213 V VideoManager: videoFromCursor
07-12 19:05:15.152  6885  7213 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_195230/20200312_195230!002.mp4
07-12 19:05:15.168  6885  7213 D VideoManager: videoCursor is null
07-12 19:05:15.190  6885  7213 V VideoManager: videoFromCursor
07-12 19:05:15.192  6885  7213 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_195230/20200312_195230!003.mp4
07-12 19:05:15.199  6885  7213 D VideoManager: videoCursor is null
07-12 19:05:15.224  6885  7213 V VideoManager: videoFromCursor
07-12 19:05:15.227  6885  7213 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:05:15.232  6885  7213 V FileManager: External storage is readable
07-12 19:05:15.233  6885  7213 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_195230
07-12 19:05:15.234  6885  7213 D NearbyFragment: Summarising 20200312_195230!000.mp4
07-12 19:05:15.234  6885  7213 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_195230/20200312_195230!000.mp4
07-12 19:05:15.243  6885  7213 V VideoManager: videoFromCursor
07-12 19:05:15.245  6885  7213 V ProcessingVideosEventHandler: onAdd
07-12 19:05:15.245  6885  7213 V RawFootageEventHandler: onRemove
07-12 19:05:16.250  6885  7213 V DownloadTestVideosTask: Starting DownloadTestVideosTask
07-12 19:05:16.253  6885  7213 V DashDownloadManager: Started downloading: 20200312_195330.mp4
07-12 19:05:24.854  6885  6885 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@ee5314a)
07-12 19:05:24.854  6885  6885 V NearbyFragment: Started downloading 20200312_194930!003.mp4 from Endpoint{id=Hqzs, name=Galaxy S8 [2802]}
07-12 19:05:24.856  6885  6885 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:05:24.858  6885  6885 W NearbyFragment: Sending 20200312_195230!001.mp4 to Galaxy S8 [2802]
07-12 19:05:24.862  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:05:24.874  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:05:25.340  6885  6885 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@645931)
07-12 19:05:27.162  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:05:27.163  6885  6885 W NearbyFragment: Completed downloading 20200312_194930!003.mp4 from Endpoint{id=Hqzs, name=Galaxy S8 [2802]} in 02.308s
07-12 19:05:27.169  6885  6885 V FileManager: External storage is readable
07-12 19:05:27.169  6885  6885 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_194930
07-12 19:05:27.462  6885  6885 V NearbyFragment: Received a segment of 20200312_194930
07-12 19:05:31.262  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:05:31.297  6885  6885 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@acd1816)
07-12 19:05:31.298  6885  6885 D NearbyFragment: Endpoint{id=Hqzs, name=Galaxy S8 [2802]} has finished downloading 20200312_195230!001.mp4
07-12 19:05:31.299  6885  6885 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:05:31.313  6885  6885 V FileManager: External storage is readable
07-12 19:05:31.313  6885  6885 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_195230
07-12 19:05:31.314  6885  6885 D NearbyFragment: Summarising 20200312_195230!002.mp4
07-12 19:05:31.314  6885  6885 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_195230/20200312_195230!002.mp4
07-12 19:05:31.321  6885  6885 V VideoManager: videoFromCursor
07-12 19:05:31.326  6885  6885 V ProcessingVideosEventHandler: onAdd
07-12 19:05:31.326  6885  6885 V RawFootageEventHandler: onRemove
07-12 19:05:31.349  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 19:05:31.932  6885  8336 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment/20200312_194830/20200312_194830!001.mp4
07-12 19:05:32.056  6885  8336 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment-sum/20200312_194830/20200312_194830!001.mp4
07-12 19:05:32.128  6885  8336 W Summariser: Summarisation completed
07-12 19:05:32.128  6885  8336 W Summariser:   filename: 20200312_194830!001.mp4
07-12 19:05:32.128  6885  8336 W Summariser:   active sections: 2
07-12 19:05:32.128  6885  8336 W Summariser:   time: 62.188s
07-12 19:05:32.128  6885  8336 W Summariser:   original duration: 16.01
07-12 19:05:32.128  6885  8336 W Summariser:   summarised duration: 8.10
07-12 19:05:32.128  6885  8336 W Summariser:   noise tolerance: 45.00
07-12 19:05:32.128  6885  8336 W Summariser:   quality: 23
07-12 19:05:32.128  6885  8336 W Summariser:   speed: medium
07-12 19:05:32.128  6885  8336 W Summariser:   freeze duration: 1.00
07-12 19:05:32.129  6885  8336 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment-sum/20200312_194830/20200312_194830!001.mp4
07-12 19:05:32.140  6885  8336 V VideoManager: videoFromCursor
07-12 19:05:32.142  6885  8336 V NearbyFragment: Received a segment of 20200312_194830
07-12 19:05:32.143  6885  8336 V ProcessingVideosEventHandler: onRemove
07-12 19:05:32.150  6885  8336 V SummariserIntentService: onHandleIntent
07-12 19:05:32.151  6885  8336 D SummariserIntentService: Video{id='2007', data='/storage/emulated/0/Movies/segment/20200312_194830/20200312_194830!003.mp4', name='20200312_194830!003.mp4', size=12647949, visible=true, mimeType='video/mp4'}
07-12 19:05:32.151  6885  8336 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_194830/20200312_194830!003.mp4
07-12 19:05:32.154  6885  8336 I FfmpegTools: Running ffmpeg with:
07-12 19:05:32.154  6885  8336 I FfmpegTools:   -y -i /storage/emulated/0/Movies/segment/20200312_194830/20200312_194830!003.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_194830!003.txt -f null -
07-12 19:05:32.227  6885  8590 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 19:05:32.227  6885  8590 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 19:05:32.319  6885  7254 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x9556ba60] sws_param option is deprecated and ignored
07-12 19:05:38.034  6885  7213 V VideoManager: Retrieving video from /storage/emulated/0/Movies/raw/20200312_195330.mp4
07-12 19:05:38.043  6885  7213 D VideoManager: videoCursor is null
07-12 19:05:38.080  6885  7213 V VideoManager: videoFromCursor
07-12 19:05:38.082  6885  7213 W DashDownloadManager: Successfully downloaded 20200312_195330.mp4 in 21.780s
07-12 19:05:38.082  6885  7213 V DownloadTestVideosTask: Entering callback for download completion of 20200312_195330.mp4
07-12 19:05:38.083  6885  7213 V RawFootageEventHandler: onAdd
07-12 19:05:38.084  6885  7213 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/raw/20200312_195330.mp4
07-12 19:05:38.107  6885  7254 W mobile-ffmpeg: [mov,mp4,m4a,3gp,3g2,mj2 @ 0x8f140600] Found duplicated MOOV Atom. Skipped it
07-12 19:05:38.218  6885  7213 V FileManager: External storage is readable
07-12 19:05:38.219  6885  7213 V FileManager: Created new directory: /storage/emulated/0/Movies/segment/20200312_195330
07-12 19:05:38.220  6885  7213 V FfmpegTools: Splitting /storage/emulated/0/Movies/raw/20200312_195330.mp4 with 16s long segments
07-12 19:05:38.221  6885  7213 I FfmpegTools: Running ffmpeg with:
07-12 19:05:38.221  6885  7213 I FfmpegTools:   -y -i /storage/emulated/0/Movies/raw/20200312_195330.mp4 -map 0 -c copy -f segment -reset_timestamps 1 -segment_time 16 /storage/emulated/0/Movies/segment/20200312_195330/20200312_195330!%03d.mp4
07-12 19:05:38.266  6885  7254 W mobile-ffmpeg: [mov,mp4,m4a,3gp,3g2,mj2 @ 0x8f0e7800] Found duplicated MOOV Atom. Skipped it
07-12 19:05:39.961  6885  7213 V FileManager: External storage is readable
07-12 19:05:39.962  6885  7213 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment/20200312_195330
07-12 19:05:39.962  6885  7213 V VideoManager: Retrieving videos from /storage/emulated/0/Movies/segment/20200312_195330
07-12 19:05:39.964  6885  7213 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_195330/20200312_195330!000.mp4
